BU wins the toss and defer. OSU will receive and defend the east
BU ball on BU35.
"Sedwick,Jay kickoff 59 yards to the OSU6, Brown, LD return 14 yards to the OSU20 (Slinker,Trystan)."
Oklahoma State at 15:00
1st and GOAL at OSU02,"Timeout Oklahoma State, clock 10:36."
1st and GOAL at OSU02,"Lovett,John rush for no gain to the OSU2 (Ogbongbemiga, A)."
2nd and GOAL at OSU02,"Brewer,Charlie rush for no gain to the OSU2 (Williams, R.)."
3rd and GOAL at OSU02,"Brewer,Charlie rush for 2 yards to the OSU0, TOUCHDOWN, clock 09:04."
1st and GOAL at OSU03,"Mayers,John kick attempt good."
1st and GOAL at BU35,"Sedwick,Jay kickoff 65 yards to the OSU0, Brown, LD return 26 yards to the OSU26 (Mims,Denzel)."
Total,"7 plays , 75 yards Time of Possession: 3:51"
Oklahoma State at 09:04
1st and 10 at OSU26,OKLAHOMA STATE drive start at 09:04.
1st and 10 at OSU26,"Hubbard, Chuba rush for 3 yards to the OSU29 (McVea,Jairon)."
2nd and 7 at OSU29,"Hubbard, Chuba rush for 2 yards to the OSU31 (Ogbonnaya,Chidi)."
3rd and 5 at OSU31,"Sanders,Spencer sacked for loss of 6 yards to the OSU25 (Ogbonnaya,Chidi), fumble by Sanders,Spencer recovered by BU Bernard,Terrel at OSU20, Bernard,Terrel for 20 yards to the OSU0, TOUCHDOWN, clock 08:00."
Total,"3 plays , -6 yards Time of Possession: 1:04"
Baylor at 08:00
1st and GOAL at OSU03,"Mayers,John kick attempt good."
1st and GOAL at BU35,"Sedwick,Jay kickoff 65 yards to the OSU0, touchback."
Total,"0 plays , 0 yards Time of Possession: 0:00"
Oklahoma State at 08:00
1st and 10 at OSU25,OKLAHOMA STATE drive start at 08:00.
1st and 10 at OSU25,"Hubbard, Chuba rush for 30 yards to the BU45, 1ST DOWN OSU, out-of-bounds (Williams,Jordan)."
1st and 10 at BU45,"Sanders,Spencer pass incomplete to Carter, Logan (Black,Henry)."
2nd and 10 at BU45,"Hubbard, Chuba rush for 4 yards to the BU41 (Roy,Bravvion)."
3rd and 6 at BU41,"Sanders,Spencer pass incomplete to Wallace, Tylan."
4th and 6 at BU41,"Timeout Oklahoma State, clock 07:11."
4th and 6 at BU41,"Sanders,Spencer pass complete to Wallace, Tylan for 8 yards to the BU33, 1ST DOWN OSU (Barnes,Kalon)."
1st and 10 at BU33,"Hubbard, Chuba rush for 2 yards to the BU31 (Black,Henry)."
2nd and 8 at BU31,"Sanders,Spencer rush for 2 yards to the BU29 (Lockhart,James)."
3rd and 6 at BU29,"Hubbard, Chuba rush for 2 yards to the BU27 (Pitre,Jalen)."
4th and 4 at BU27,"Timeout Oklahoma State, clock 05:31."
4th and 4 at BU27,"Sanders,Spencer pass incomplete to Wallace, Tylan (Black,Henry)."
Total,"9 plays , 48 yards Time of Possession: 2:35"
Baylor at 05:25
1st and 10 at BU27,BAYLOR drive start at 05:25.
1st and 10 at BU27,"Hasty,JaMycal rush for 73 yards to the OSU0, 1ST DOWN BU, TOUCHDOWN, clock 05:13."
1st and GOAL at OSU03,"Mayers,John kick attempt good."
1st and GOAL at BU35,"Sedwick,Jay kickoff 63 yards to the OSU2, fair catch by Brown, LD."
Total,"1 plays , 73 yards Time of Possession: 0:12"
Oklahoma State at 05:13
1st and 10 at OSU25,OKLAHOMA STATE drive start at 05:13.
1st and 10 at OSU25,"Sanders,Spencer pass incomplete to Wallace, Tylan."
2nd and 10 at OSU25,"Sanders,Spencer pass complete to Brown, LD for 9 yards to the OSU34 (Black,Henry)."
3rd and 1 at OSU34,"Hubbard, Chuba rush for 3 yards to the OSU37, 1ST DOWN OSU (Roy,Bravvion;Bernard,Terrel)."
1st and 10 at OSU37,"Sanders,Spencer sacked for loss of 7 yards to the OSU30 (Roy,Bravvion), PENALTY OSU personal foul (Wilson, Johnny) 15 yards to the OSU15."
1st and 32 at OSU15,2nd and 32.
2nd and 32 at OSU15,"Sanders,Spencer rush for 7 yards to the OSU22 (Lynch,Blake)."
3rd and 25 at OSU22,"Sanders,Spencer rush for 6 yards to the OSU28, fumble forced by Williams,Jordan, fumble by Sanders,Spencer recovered by BU Williams,Jordan at OSU28."
Total,"6 plays , 3 yards Time of Possession: 1:48"
Baylor at 03:25
1st and 10 at OSU28,BAYLOR drive start at 03:25.
1st and 10 at OSU28,"Hasty,JaMycal rush for 5 yards to the OSU23 (Fofana, Amadou)."
2nd and 5 at OSU23,"Hasty,JaMycal rush for 1 yard to the OSU22 (Antwine, Israel)."
3rd and 4 at OSU22,"Hasty,JaMycal rush for 1 yard to the OSU21 (Harper, Devin)."
4th and 3 at OSU21,"Timeout Baylor, clock 01:10."
4th and 3 at OSU21,"Hasty,JaMycal rush for loss of 3 yards to the OSU24 (Harvell-Peel, K)."
Total,"4 plays , 4 yards Time of Possession: 2:20"
Oklahoma State at 01:05
1st and 10 at OSU24,OKLAHOMA STATE drive start at 01:05.
1st and 10 at OSU24,"Brown, Dru at QB for Oklahoma State."
1st and 10 at OSU24,"Brown, Dru pass complete to Woods, Jelani for 2 yards to the OSU26 (Black,Henry)."
2nd and 8 at OSU26,"Brown, Dru pass complete to Jackson, Dezmon for 9 yards to the OSU35, 1ST DOWN OSU (Slinker,Trystan)."
1st and 10 at OSU35,"Brown, Dru pass complete to Carter, Logan for no gain to the OSU35 (Woods,J.T.)."
2nd and 10 at OSU35,"End of game, clock 00:00."
Total,"3 plays , 11 yards Time of Possession: 1:05"
